timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,month,PMV,PPD,Overall_Comfort
2022-08-16 09:15:00,57.802134,48.365288,48.37251,21.7222222,23.17866666666667,56.0,8,-1.18,34.4,65.6
2022-08-16 09:30:00,64.76241,48.205569,48.212239,21.946666672,23.578,55.25,8,-1.11,31.0,69.0
2022-08-16 09:45:00,84.368846,47.904473,47.910861,22.26740742133333,24.42,54.5,8,-1.0,26.3,73.7
2022-08-16 10:00:00,69.224452,48.537501,48.543614,22.47111109,24.941333333333333,54.0,8,-0.94,23.5,76.5
2022-08-16 10:15:00,308.793203,49.464687,49.471356,22.621481478666663,25.31066666666667,53.59333333333333,8,-0.89,21.6,78.4
2022-08-16 10:30:00,118.759415,50.974905,50.982129,22.8888889,25.866,53.5,8,-0.8,18.5,81.5
2022-08-16 10:45:00,439.862683,51.544328,51.551825,23.16666668133333,26.428,53.406666666666666,8,-0.71,15.6,84.4
2022-08-16 11:00:00,629.4198230000001,57.700193,57.706581,23.41444443,26.644,53.55,8,-0.63,13.3,86.7
2022-08-16 11:15:00,345.770615,55.584998,55.590832,23.54518522133333,27.530666666666665,55.906666666666666,8,-0.57,11.8,88.2
2022-08-16 11:30:00,660.614407,54.778087,54.784474,23.696825402142856,26.650714285714287,57.207142857142856,8,-0.51,10.4,89.6
2022-08-16 11:45:00,142.697071,63.800783,63.806614,23.944444418666667,26.684,56.78,8,-0.43,8.9,91.1
2022-08-16 12:00:00,362.808264,66.05708,66.063191,24.14111112,26.802666666666667,57.23,8,-0.36,7.7,92.3
2022-08-16 12:15:00,116.711443,65.761258,65.767648,24.42370368,27.828666666666667,57.0,8,-0.27,6.5,93.5
2022-08-16 12:30:00,129.460655,67.083985,67.09092799999999,24.582222238,27.32933333333333,56.98,8,-0.22,6.0,94.0
2022-08-16 12:45:00,340.00140100000004,50.531869,50.538257,24.59407408666667,26.936,56.18666666666666,8,-0.22,6.0,94.0
2022-08-16 13:00:00,60.391753,53.413419000000005,53.420087,24.196666672,27.068666666666665,56.5,8,-0.35,7.5,92.5
2022-08-16 13:15:00,71.886014,52.965381,52.971772,23.833333318666668,27.040666666666667,57.0,8,-0.47,9.5,90.5
2022-08-16 13:30:00,74.917003,52.422349,52.429289,23.502222222,26.34,57.52,8,-0.57,11.8,88.2
2022-08-16 13:45:00,54.477545,51.671269,51.677657,23.277777800000003,26.068666666666665,58.81333333333334,8,-0.64,13.5,86.5
2022-08-16 14:00:00,79.667647,47.116449,47.122558,23.110000038,25.782,58.5,8,-0.69,15.1,84.9
2022-08-16 14:15:00,54.462542,45.04931,45.055143,22.899259278666666,25.02533333333333,58.09333333333333,8,-0.77,17.3,82.7
2022-08-16 14:30:00,62.651106,45.219025,45.224023,22.72222225,24.93733333333333,58.73,8,-0.82,19.2,80.8
2022-08-16 14:45:00,160.078318,20.5543,20.560333,22.54518522133333,23.63,58.5,8,-0.88,21.4,78.6
2022-08-16 15:00:00,386.114558,0.0,0.0,22.365555546,23.32266666666667,58.28,8,-0.95,23.9,76.1
2022-08-16 15:15:00,612.249952,0.0,0.0,22.39925926,22.75333333333333,59.78,8,-0.92,23.0,77.0
2022-08-16 15:30:00,441.419566,22.376283,22.381337,22.55444444,23.00333333333333,62.45,8,-0.85,20.3,79.7
