timestamp,total_energy,heat_pump,Tout,hour,hour_sin,hour_cos,max_Tout,min_Tout,avg_Tout,Tout_hourly_mean,Tout_std,total_energy_smoothed,energy_rolling_mean,energy_daily,energy_rolling_std,is_weekend,season,month,spike,total_energy_max
2018-07-08 13:45:00,942.4746633741589,75.80077760484484,26.1499996185305,13,-0.2588190451025208,-0.9659258262890683,26.1499996185305,10.5,17.908854116996107,25.92500019073475,0.19364867483227124,434.1627222696941,1459.7383346557613,492.24855999328474,764.2369827912526,1,2,7,479.27799648708753,1987.7806614345989
2018-07-08 14:00:00,3073.79133639865,75.89533352322047,26.299999237061,14,-0.4999999999999997,-0.8660254037844388,26.299999237061,10.5,17.93697910507518,26.07499980926525,0.1936486748321864,434.1627222696941,1465.127662404379,521.468070439939,1161.3161663696674,1,2,7,2131.316673024491,3073.79133639865
2018-07-08 14:15:00,520.0924437628855,76.0123334248861,26.84999942779575,14,-0.4999999999999997,-0.8660254037844388,26.84999942779575,10.5,17.9674478471279,26.324999570846813,0.3708097314631293,434.1627222696941,731.2835535685222,524.1665820068782,1234.5864553981269,1,2,7,-2553.6988926357644,3073.79133639865
2018-07-08 14:30:00,443.34277767605306,75.98299967447913,27.3999996185305,14,-0.4999999999999997,-0.8660254037844388,27.3999996185305,10.5,18.00026034315426,26.67499947547944,0.5693564259585776,434.1627222696941,731.2835535685222,525.5304408152898,1238.8360903503897,1,2,7,-76.74966608683246,3073.79133639865
2018-07-08 14:45:00,421.73777821858744,76.05811106363934,27.94999980926525,14,-0.4999999999999997,-0.8660254037844388,27.94999980926525,10.5,18.03541659315426,27.124999523163126,0.7100471930411674,434.1627222696941,481.7176107194693,525.912131804007,1306.7152411444567,1,2,7,-21.604999457465624,3073.79133639865
2018-07-08 15:00:00,345.8123330858017,75.8485552469889,28.5,15,-0.7071067811865471,-0.7071067811865479,28.5,10.5,18.072916597127904,27.674999713897876,0.7100471930410825,434.1627222696941,432.54027794732025,525.4409720765219,71.69457516569838,1,2,7,-75.92544513278574,3073.79133639865
2018-07-08 15:15:00,355.4082220289439,75.80899954901798,27.92500019073475,15,-0.7071067811865471,-0.7071067811865479,28.5,10.5,18.103385354081784,27.943749904632625,0.44924720563278764,434.1627222696941,388.57300012376567,526.3599836375978,48.27681813222846,1,2,7,9.5958889431422,3073.79133639865
2018-07-08 15:30:00,257.85855509440125,75.6711108737522,27.3500003814695,15,-0.7071067811865471,-0.7071067811865479,28.5,10.5,18.126822864015885,27.931250095367375,0.46965174934918164,434.1627222696941,350.6102775573728,526.1571456820876,67.30810295515863,1,2,7,-97.54966693454264,3073.79133639865
2018-07-08 15:45:00,315.61255688137425,75.37911131117077,26.77500057220425,15,-0.7071067811865471,-0.7071067811865479,28.5,10.5,18.14322912693022,27.637500286102124,0.7423215617845259,434.1627222696941,330.71244498358794,526.8061260161576,43.94611457616354,1,2,7,57.75400178697299,3073.79133639865
2018-07-08 16:00:00,351.92288996378545,75.80800009833438,26.200000762939,16,-0.8660254037844385,-0.5000000000000004,28.5,10.5,18.15260414282478,27.062500476836874,0.7423215617846106,434.1627222696941,333.7677234225798,526.4781167595473,45.28966413387293,1,2,7,36.310333082411205,3073.79133639865
2018-07-08 16:15:00,329.0342226664227,76.23188858032225,26.02500057220425,16,-0.8660254037844385,-0.5000000000000004,28.5,10.5,18.162760406732524,26.58750057220425,0.6008673068451748,434.1627222696941,322.3233897738985,525.9634940968618,40.07500463978273,1,2,7,-22.88866729736276,3073.79133639865
2018-07-08 16:30:00,243.05966652764255,76.09411137898759,25.8500003814695,16,-0.8660254037844385,-0.5000000000000004,28.5,10.5,18.173697918653446,26.21250057220425,0.40130002637702955,426.8278329213461,322.3233897738985,524.8810531157034,47.018808391110156,1,2,7,-85.97455613878014,3073.79133639865
2018-07-08 16:45:00,271.99866689046246,76.10877787272139,25.67500019073475,16,-0.8660254037844385,-0.5000000000000004,28.5,10.5,18.185416678587547,25.937500476836874,0.22592427476361102,422.4702763451473,300.5164447784426,525.0944466405443,50.20384995952556,1,2,7,28.93900036281991,3073.79133639865
2018-07-08 17:00:00,252.76500125461126,75.7032224867079,25.5,17,-0.9659258262890683,-0.25881904510252063,28.5,10.5,18.19791668653483,25.762500286102124,0.22592427476369586,422.0344991472035,262.3818340725369,525.0142174888539,38.47430551505268,1,2,7,-19.233665635851196,3073.79133639865
2018-07-08 17:15:00,292.33411144680434,75.42833345201278,25.32499980926525,17,-0.9659258262890683,-0.25881904510252063,28.5,10.5,18.21406252185498,25.587500095367375,0.2259242747637807,421.8024445003937,262.3818340725369,525.1724825346911,21.81132898764459,1,2,7,39.56911019219308,3073.79133639865
2018-07-08 17:30:00,384.32266811794693,75.68900010850697,25.1499996185305,17,-0.9659258262890683,-0.25881904510252063,28.5,10.5,18.233854184548008,25.412499904632625,0.2259242747638656,421.8024445003937,282.1663891686334,526.0763170427746,58.263177480115566,1,2,7,91.98855667114259,3073.79133639865
2018-07-08 17:45:00,493.19022369384754,76.79077775743272,24.97499942779575,17,-0.9659258262890683,-0.25881904510252063,28.5,10.5,18.257291674613906,25.237499713897876,0.2259242747639504,413.92950011359324,338.32838978237567,521.9734328305279,106.97921870591479,1,2,7,108.86755557590061,3073.79133639865
2018-07-08 18:00:00,953.0737752278646,76.29666646321614,24.799999237061,18,-1.0,-1.8369701987210297e-16,28.5,10.5,18.284374992052676,25.062499523163126,0.22592427476403526,405.78883361816406,438.75644590589724,524.6733865199266,293.28666624227264,1,2,7,459.8835515340171,3073.79133639865
2018-07-08 18:15:00,339.92455571492525,75.37066692776148,24.199999332428252,18,-1.0,-1.8369701987210297e-16,28.5,10.5,18.311197896798422,24.781249403953876,0.4130048403171882,405.78883361816406,438.75644590589724,525.2066122143357,281.1044245801481,1,2,7,-613.1492195129395,3073.79133639865
2018-07-08 18:30:00,268.9151111178926,75.71277804904511,23.599999427795503,18,-1.0,-1.8369701987210297e-16,28.5,10.5,18.33776038885114,24.393749356270128,0.6246248559417477,413.92950011359324,416.5573897043864,525.2362927728228,307.4559529918241,1,2,7,-71.00944459703265,3073.79133639865
2018-07-08 18:45:00,250.36299981011297,75.86999969482424,22.99999952316275,18,-1.0,-1.8369701987210297e-16,28.5,10.5,18.364062468210832,23.899999380111876,0.7745965461224036,421.8024445003937,304.4198334164089,525.0894166089869,335.56361434980863,1,2,7,-18.552111307779626,3073.79133639865
2018-07-08 19:00:00,260.0830002678766,75.71766688028971,22.39999961853,19,-0.9659258262890684,0.2588190451025203,28.5,10.5,18.3901041348775,23.299999475479126,0.7745965461224876,421.8024445003937,264.4990556928846,524.9095184608742,40.77882714407312,1,2,7,9.72000045776366,3073.79133639865
2018-07-08 19:15:00,491.43288904825835,75.85899988810222,21.824999809265,19,-0.9659258262890684,0.2588190451025203,28.5,10.5,18.41562497119107,22.706249594688316,0.7649549043052499,422.0344991472035,264.4990556928846,525.8405034171209,116.07048485573245,1,2,7,231.34988878038172,3073.79133639865
2018-07-08 19:30:00,392.7438887702091,75.7102221171061,21.25,19,-0.9659258262890684,0.2588190451025203,28.5,10.5,18.44062497715153,22.118749737739435,0.7520456118820842,422.0344991472035,326.41344451904286,525.6337638431124,115.2326229125987,1,2,7,-98.68900027804926,3073.79133639865
2018-07-08 19:45:00,392.9271105448411,75.51111119588217,20.675000190735,19,-0.9659258262890684,0.2588190451025203,28.5,10.5,18.46510415275889,21.5374999046325,0.7423215617850979,421.8024445003937,392.83549965752513,526.3130138397216,94.96147497652778,1,2,7,0.18322177463204525,3073.79133639865
2018-07-08 20:00:00,422.2018875122071,75.02411075168183,20.10000038147,20,-0.8660254037844386,0.5000000000000001,28.5,10.5,18.48906249801315,20.9625000953675,0.7423215617851827,421.8024445003937,407.5644990285241,526.755661980311,46.51223725579442,1,2,7,29.274776967365995,3073.79133639865
2018-07-08 20:15:00,327.9142237345381,74.67044423421224,19.50000047683725,20,-0.8660254037844386,0.5000000000000001,28.5,10.5,18.51171875993408,20.38125026226056,0.7520456118823372,421.8024445003937,392.83549965752513,525.3432696289486,39.83773785310827,1,2,7,-94.28766377766902,3073.79133639865
2018-07-08 20:30:00,496.6330009460454,74.58311114841038,18.900000572204497,20,-0.8660254037844386,0.5000000000000001,28.5,10.5,18.53307293852167,19.793750405311688,0.7649549043056656,422.0344991472035,407.5644990285241,525.4229015933141,69.96116761756251,1,2,7,168.7187772115073,3073.79133639865
2018-07-08 20:45:00,449.56766798231337,75.34822218153208,18.300000667571748,20,-0.8660254037844386,0.5000000000000001,28.5,10.5,18.55312503377593,19.200000524520874,0.7745965461230669,422.4702763451473,435.8847777472603,523.7430891187101,71.0983895599495,1,2,7,-47.06533296373203,3073.79133639865
2018-07-08 21:00:00,475.09688924153664,75.79233296712242,17.700000762939,21,-0.7071067811865477,0.7071067811865474,28.5,10.5,18.57187504569686,18.600000619888124,0.7745965461231534,422.4702763451473,462.332278611925,522.2263934709407,75.4204957328289,1,2,7,25.529221259223277,3073.79133639865
2018-07-08 21:15:00,517.9121092054579,75.6455554538303,17.325000762939,21,-0.7071067811865477,0.7071067811865474,28.5,10.5,18.59010422229763,18.05625069141356,0.6911267085095147,422.0344991472035,485.864945093791,522.0498610417047,29.279681474776982,1,2,7,42.815219963921265,3073.79133639865
2018-07-08 21:30:00,558.4468888176812,75.57533289591467,16.950000762939,21,-0.7071067811865477,0.7071067811865474,28.5,10.5,18.607812563578246,17.568750739097187,0.5756789066042795,421.8024445003937,496.5044992234973,522.6515335012365,47.95902970400347,1,2,7,40.53477961222325,3073.79133639865
2018-07-08 21:45:00,542.7458898756234,75.67544479370117,16.575000762939,21,-0.7071067811865477,0.7071067811865474,28.5,10.5,18.625000069538704,17.137500762939,0.4841229182766767,413.92950011359324,530.3289995405407,522.9624918478506,36.35823974105441,1,2,7,-15.700998942057709,3073.79133639865
2018-07-08 22:00:00,430.91700066460476,75.57122226291236,16.200000762939,22,-0.5000000000000004,0.8660254037844384,28.5,10.5,18.641666740179005,16.762500762939,0.48412291827676157,405.78883361816406,530.3289995405407,522.3625555232719,56.894660069189335,1,2,7,-111.82888921101869,3073.79133639865
2018-07-08 22:15:00,421.8671107822,75.95122265285914,15.775000572204249,22,-0.5000000000000004,0.8660254037844384,28.5,10.5,18.655729244152642,16.37500071525531,0.5037361177191901,405.78883361816406,486.8314452701141,521.6283205774095,72.09005347033128,1,2,7,-9.049889882404784,3073.79133639865
2018-07-08 22:30:00,422.73866517808744,76.0551111009386,15.3500003814695,22,-0.5000000000000004,0.8660254037844384,28.5,10.5,18.66718758145962,15.975000619887936,0.5295440029351712,403.7968334621851,426.8278329213461,519.1237626852812,58.926973847525765,1,2,7,0.8715543958874719,3073.79133639865
2018-07-08 22:45:00,313.3477773878309,76.16966662936741,14.92500019073475,22,-0.5000000000000004,0.8660254037844384,28.5,10.5,18.676041752099927,15.562500476836874,0.5486728869511951,400.73811149597134,422.30288798014374,514.8375554914827,56.06163245246987,1,2,7,-109.39088779025656,3073.79133639865
2018-07-08 23:00:00,293.4495557149252,76.18244416978625,14.5,23,-0.25881904510252157,0.9659258262890681,28.5,10.5,18.68229175607357,15.137500286102124,0.5486728869512792,400.73811149597134,367.60744408501546,512.2768274819409,69.12925885595743,1,2,7,-19.898221672905663,3073.79133639865
2018-07-08 23:15:00,437.4084438747834,76.22711113823786,14.2249999046325,23,-0.25881904510252157,0.9659258262890681,28.5,10.5,18.686198008557103,14.750000119209187,0.49286598065475085,400.73811149597134,368.04322128295917,511.7122730811437,73.82885176723914,1,2,7,143.9588881598582,3073.79133639865
2018-07-08 23:30:00,450.6976676093206,128.22511172824449,13.949999809265,23,-0.25881904510252157,0.9659258262890681,28.5,10.5,18.68776050955051,14.399999976158062,0.41583266078061354,400.73811149597134,375.37811063130715,510.9644073477497,81.79227458455061,1,2,7,13.289223734537188,3073.79133639865
2018-07-08 23:45:00,835.8658906724714,643.7358900282118,13.674999713897499,23,-0.25881904510252157,0.9659258262890681,28.5,10.5,18.686979259053807,14.08749985694875,0.35502359652321364,398.3374455769855,444.05305574205204,515.4716180139118,232.19354553129688,1,2,7,385.16822306315083,3073.79133639865
2018-07-09 00:00:00,799.7882227579757,640.5705559624566,13.39999961853,0,0.0,1.0,28.5,10.5,18.683854257066983,13.81249976158125,0.3550235965232962,395.1315002017553,625.2429451836482,519.9902383980927,216.36859337578085,0,2,7,-36.07766791449569,3073.79133639865
2018-07-09 00:15:00,798.59288804796,644.4967773437497,13.14999961853,0,0.0,1.0,28.5,10.5,18.682031338413495,13.543749690055625,0.34543158030242466,395.1315002017553,799.1905554029679,523.9245925497124,181.18640581532557,0,2,7,-1.1953347100157998,3073.79133639865
2018-07-09 00:30:00,755.0125532362204,603.1922188652885,12.89999961853,0,0.0,1.0,28.5,10.5,18.68151050309334,13.281249642371876,0.3325250993567204,392.83549965752513,799.1905554029679,527.2922997077305,33.08281528937474,0,2,7,-43.58033481173959,3073.79133639865
2018-07-09 00:45:00,327.1988894992394,192.3219997829852,12.64999961853,0,0.0,1.0,28.5,10.5,18.682291751106515,13.02499961853,0.32274861218645035,388.533278444078,776.8027206420902,527.6363228674287,229.57987819166763,0,2,7,-427.81366373698097,3073.79133639865
2018-07-09 01:00:00,907.9888892279738,649.4408901638458,12.39999961853,1,0.25881904510252074,0.9659258262890683,28.5,10.5,18.684375082453027,12.77499961853,0.3227486121865313,388.533278444078,776.8027206420902,533.9052476353115,254.9219401049448,0,2,7,580.7899997287344,3073.79133639865
2018-07-09 01:15:00,924.1553344726557,655.5904452853727,12.22499966621375,1,0.25881904510252074,0.9659258262890683,28.5,10.5,18.689062580466203,12.543749630450938,0.2946572696126538,379.71822272406683,831.500721232097,540.4984386338127,278.23415582768655,0,2,7,16.16644524468188,3073.79133639865
2018-07-09 01:30:00,798.8668888515898,547.6488880581326,12.049999713897499,1,0.25881904510252074,0.9659258262890683,28.5,10.5,18.696354245146043,12.331249654292812,0.2560720512071206,372.11299896240234,853.4278890397818,545.6085022961652,280.4774028505035,0,2,7,-125.28844562106588,3073.79133639865
2018-07-09 01:45:00,302.0736673143176,76.47133339775934,11.87499976158125,1,0.25881904510252074,0.9659258262890683,28.5,10.5,18.70625007649256,12.137499690055625,0.2259239669732924,367.13355437384723,853.4278890397818,545.4412881877687,292.80091661549164,0,2,7,-496.7932215372722,3073.79133639865
2018-07-09 02:00:00,288.1861109415692,76.03422190348302,11.699999809265,2,0.49999999999999994,0.8660254037844387,28.5,10.5250000953675,18.718750074505735,11.962499737739375,0.22592396697337574,364.41761093139644,550.4702780829537,543.956274290438,331.0250336219941,0,2,7,-13.887556372748406,3073.79133639865
